[672411]    $DSM11,060843,+62.24493,+026.14682,118.0,0.0,341.7,0F
[672458]    $DSM12,060843,+62.24583,+026.14216,130.0,0.0,153.3,0F
[672490]    $DSM13,060843,+62.24340,+026.14598,124.0,0.0,181.4,0F
[672555]    $DSM15,060843,+62.24550,+026.14212,132.0,0.0,175.8,0F
[672634]    $DSM17,060843,+62.23669,+026.15231,124.0,42.0,337.5,0F
[672698]    $DSM19,060843,+62.24526,+026.14128,120.0,0.0,46.4,0F
[672794]    $DSM00,060843,+62.26112,+026.23741,7824.0,100.0,340.3,0F
[672858]    $DSM01,060844,+62.24314,+025.73910,172.0,0.0,0.0,0F
[673145]    $DSM09,060842,+62.25918,+026.23890,7626.0,99.0,19.7,0F
[673177]    $DSM0A,060844,+62.24512,+026.14124,122.0,0.0,88.6,0F
[673210]    $DSM0B,060844,+62.24601,+026.14212,128.0,0.0,0.0,0F
[673242]    $DSM0C,060844,+62.25268,+026.10193,122.0,0.0,90.0,0F
[673305]    $DSM0E,060844,+62.24282,+026.14602,124.0,0.0,188.4,0F
[673353]    $DSM0F,060844,+62.24496,+026.14208,134.0,11.0,177.2,0F
[673385]    $DSM10,060844,+62.24324,+026.14602,120.0,0.0,177.2,0F
[673417]    $DSM11,060844,+62.24493,+026.14682,118.0,0.0,341.7,0F
[673450]    $DSM12,060844,+62.24583,+026.14216,130.0,0.0,153.3,0F
[673481]    $DSM13,060844,+62.24340,+026.14598,124.0,0.0,181.4,0F
[673561]    $DSM15,060844,+62.24550,+026.14212,132.0,0.0,175.8,0F
[673625]    $DSM17,060844,+62.23707,+026.15203,122.0,44.0,338.9,0F
[673657]    $DSM18,060844,+62.25016,+026.12500,126.0,0.0,126.6,0F
[673689]    $DSM19,060844,+62.24526,+026.14128,120.0,0.0,46.4,0F
[673801]    $DSM00,060844,+62.26193,+026.23662,7826.0,99.0,337.5,0F
[673864]    $DSM01,060845,+62.24314,+025.73910,172.0,0.0,0.0,0F
[674137]    $DSM09,060841,+62.25918,+026.23890,7626.0,99.0,19.7,0F
[674169]    $DSM0A,060845,+62.24512,+026.14124,122.0,0.0,88.6,0F
[674216]    $DSM0B,060845,+62.24601,+026.14212,128.0,0.0,0.0,0F
[674248]    $DSM0C,060845,+62.25268,+026.10193,122.0,0.0,90.0,0F
[674344]    $DSM0F,060845,+62.24488,+026.14208,134.0,9.0,175.8,0F
[674376]    $DSM10,060845,+62.24324,+026.14602,120.0,0.0,177.2,0F
[674424]    $DSM11,060845,+62.24493,+026.14682,118.0,0.0,341.7,0F
[674456]    $DSM12,060845,+62.24583,+026.14216,130.0,0.0,153.3,0F
[674488]    $DSM13,060845,+62.24340,+026.14598,124.0,0.0,181.4,0F
[674552]    $DSM15,060845,+62.24550,+026.14212,132.0,0.0,175.8,0F
[674632]    $DSM17,060845,+62.23746,+026.15176,122.0,46.0,338.9,0F
[674663]    $DSM18,060845,+62.25016,+026.12500,126.0,0.0,126.6,0F
[674696]    $DSM19,060845,+62.24526,+026.14128,120.0,0.0,46.4,0F
[674791]    $DSM00,060845,+62.26274,+026.23580,7826.0,99.0,334.7,0F
[674871]    $DSM01,060846,+62.24314,+025.73910,172.0,0.0,0.0,0F
[675143]    $DSM09,060841,+62.25918,+026.23890,7626.0,99.0,19.7,0F
[675175]    $DSM0A,060846,+62.24512,+026.14124,122.0,0.0,88.6,0F
[675207]    $DSM0B,060846,+62.24601,+026.14212,128.0,0.0,0.0,0F
[675239]    $DSM0C,060846,+62.25268,+026.10193,122.0,0.0,90.0,0F
[675319]    $DSM0E,060846,+62.24282,+026.14602,124.0,0.0,188.4,0F
[675351]    $DSM0F,060846,+62.24478,+026.14210,134.0,11.0,174.4,0F
[675383]    $DSM10,060846,+62.24324,+026.14602,120.0,0.0,177.2,0F
[675415]    $DSM11,060846,+62.24493,+026.14682,118.0,0.0,341.7,0F
[675447]    $DSM12,060846,+62.24583,+026.14216,130.0,0.0,153.3,0F
[675479]    $DSM13,060846,+62.24340,+026.14598,124.0,0.0,181.4,0F
[675559]    $DSM15,060846,+62.24550,+026.14212,132.0,0.0,175.8,0F
[675623]    $DSM17,060846,+62.23782,+026.15148,124.0,47.0,338.9,0F
[675655]    $DSM18,060846,+62.25016,+026.12500,126.0,0.0,126.6,0F
[675702]    $DSM19,060846,+62.24526,+026.14128,120.0,0.0,46.4,0F
[675799]    $DSM00,060846,+62.26352,+026.23490,7826.0,98.0,333.3,0F
[675862]    $DSM01,060847,+62.24314,+025.73910,172.0,0.0,0.0,0F
[676134]    $DSM09,060846,+62.26276,+026.23550,7626.0,102.0,19.7,0F
[676166]    $DSM0A,060847,+62.24512,+026.14124,122.0,0.0,88.6,0F
[676214]    $DSM0B,060847,+62.24601,+026.14212,128.0,0.0,0.0,0F
[676246]    $DSM0C,060847,+62.25268,+026.10193,122.0,0.0,90.0,0F
[676309]    $DSM0E,060847,+62.24282,+026.14602,124.0,0.0,188.4,0F
[676342]    $DSM0F,060847,+62.24469,+026.14214,134.0,10.0,173.0,0F
[676389]    $DSM10,060847,+62.24324,+026.14602,120.0,0.0,177.2,0F
[676421]    $DSM11,060847,+62.24493,+026.14682,118.0,0.0,341.7,0F
[676454]    $DSM12,060847,+62.24583,+026.14216,130.0,0.0,153.3,0F
[676486]    $DSM13,060847,+62.24340,+026.14598,124.0,0.0,181.4,0F
[676629]    $DSM17,060847,+62.23812,+026.15137,124.0,37.0,343.1,0F
[676662]    $DSM18,060847,+62.25016,+026.12500,126.0,0.0,126.6,0F
[676693]    $DSM19,060847,+62.24526,+026.14128,120.0,0.0,46.4,0F
[676805]    $DSM00,060847,+62.26428,+026.23400,7828.0,98.0,331.9,0F
[676869]    $DSM01,060848,+62.24314,+025.73910,172.0,0.0,0.0,0F
[677141]    $DSM09,060847,+62.26276,+026.23550,7626.0,102.0,19.7,0F
[677205]    $DSM0B,060848,+62.24601,+026.14212,128.0,0.0,0.0,0F
[677237]    $DSM0C,060848,+62.25268,+026.10193,122.0,0.0,90.0,0F
[677317]    $DSM0E,060848,+62.24282,+026.14602,124.0,0.0,188.4,0F
[677348]    $DSM0F,060848,+62.24462,+026.14218,134.0,9.0,168.7,0F
[677381]    $DSM10,060848,+62.24324,+026.14602,120.0,0.0,177.2,0F
[677413]    $DSM11,060848,+62.24493,+026.14682,118.0,0.0,341.7,0F
[677460]    $DSM12,060848,+62.24583,+026.14216,130.0,0.0,153.3,0F
[677493]    $DSM13,060848,+62.24340,+026.14598,124.0,0.0,181.4,0F
[677557]    $DSM15,060848,+62.24550,+026.14212,132.0,0.0,175.8,0F
[677636]    $DSM17,060848,+62.23840,+026.15146,124.0,32.0,0.0,0F
[677652]    $DSM18,060848,+62.25016,+026.12500,126.0,0.0,126.6,0F
[677700]    $DSM19,060848,+62.24526,+026.14128,120.0,0.0,46.4,0F
[677796]    $DSM00,060848,+62.26504,+026.23306,7828.0,97.0,331.9,0F
[677860]    $DSM01,060849,+62.24314,+025.73910,172.0,0.0,0.0,0F
[678132]    $DSM09,060848,+62.26452,+026.23357,7634.0,102.0,19.7,0F
[678164]    $DSM0A,060849,+62.24512,+026.14124,122.0,0.0,88.6,0F
[678212]    $DSM0B,060849,+62.24601,+026.14212,128.0,0.0,0.0,0F
[678244]    $DSM0C,060849,+62.25268,+026.10193,122.0,0.0,90.0,0F
[678340]    $DSM0F,060849,+62.24456,+026.14225,134.0,8.0,158.9,0F
[678387]    $DSM10,060849,+62.24324,+026.14602,120.0,0.0,177.2,0F
[678419]    $DSM11,060849,+62.24493,+026.14682,118.0,0.0,341.7,0F
[678451]    $DSM12,060849,+62.24583,+026.14216,130.0,0.0,153.3,0F
[678563]    $DSM15,060849,+62.24550,+026.14212,132.0,0.0,175.8,0F
[678627]    $DSM17,060849,+62.23862,+026.15160,124.0,30.0,15.5,0F
[678659]    $DSM18,060849,+62.25016,+026.12500,126.0,0.0,126.6,0F
[678706]    $DSM19,060849,+62.24526,+026.14128,120.0,0.0,46.4,0F
[678803]    $DSM00,060849,+62.26580,+026.23211,7830.0,97.0,330.5,0F
[678867]    $DSM01,060850,+62.24314,+025.73912,172.0,0.0,0.0,0F
[679139]    $DSM09,060848,+62.26452,+026.23357,7634.0,98.0,333.3,0F
[679171]    $DSM0A,060850,+62.24512,+026.14124,122.0,0.0,88.6,0F
[679218]    $DSM0B,060850,+62.24601,+026.14212,128.0,0.0,0.0,0F
[679234]    $DSM0C,060850,+62.25268,+026.10193,122.0,0.0,90.0,0F
[679314]    $DSM0E,060850,+62.24282,+026.14602,124.0,0.0,188.4,0F
[679346]    $DSM0F,060850,+62.24451,+026.14236,134.0,7.0,142.0,0F
[679378]    $DSM10,060850,+62.24324,+026.14602,120.0,0.0,177.2,0F
[679410]    $DSM11,060850,+62.24493,+026.14682,118.0,0.0,341.7,0F
[679458]    $DSM12,060850,+62.24583,+026.14216,130.0,0.0,153.3,0F
[679490]    $DSM13,060850,+62.24340,+026.14598,124.0,0.0,181.4,0F
[679554]    $DSM15,060850,+62.24550,+026.14212,132.0,0.0,175.8,0F
[679634]    $DSM17,060850,+62.23880,+026.15169,122.0,24.0,12.7,0F
[679666]    $DSM18,060850,+62.25016,+026.12500,126.0,0.0,126.6,0F
[679698]    $DSM19,060850,+62.24526,+026.14128,120.0,0.0,46.4,0F
[679794]    $DSM00,060850,+62.26655,+026.23115,7830.0,97.0,329.1,0F
[679858]    $DSM01,060851,+62.24314,+025.73912,172.0,0.0,0.0,0F
[680145]    $DSM09,060849,+62.26452,+026.23357,7634.0,98.0,333.3,0F
[680177]    $DSM0A,060851,+62.24512,+026.14124,122.0,0.0,88.6,0F
[680209]    $DSM0B,060851,+62.24601,+026.14212,128.0,0.0,0.0,0F
[680241]    $DSM0C,060851,+62.25268,+026.10193,122.0,0.0,90.0,0F
[680305]    $DSM0E,060851,+62.24282,+026.14602,124.0,0.0,188.4,0F
[680352]    $DSM0F,060851,+62.24448,+026.14248,134.0,7.0,126.6,0F
[680385]    $DSM10,060851,+62.24324,+026.14602,120.0,0.0,177.2,0F
[680417]    $DSM11,060851,+62.24493,+026.14682,118.0,0.0,341.7,0F
[680496]    $DSM13,060851,+62.24340,+026.14598,124.0,0.0,181.4,0F
[680561]    $DSM15,060851,+62.24550,+026.14212,132.0,0.0,175.8,0F
[680625]    $DSM17,060851,+62.23894,+026.15158,124.0,18.0,355.8,0F
[680656]    $DSM18,060851,+62.25016,+026.12500,126.0,0.0,126.6,0F
[680704]    $DSM19,060851,+62.24526,+026.14128,120.0,0.0,46.4,0F
[680801]    $DSM00,060851,+62.26728,+026.23016,7830.0,97.0,329.1,0F
[680864]    $DSM01,060852,+62.24314,+025.73912,172.0,0.0,0.0,0F
[681136]    $DSM09,060848,+62.26452,+026.23357,7634.0,98.0,333.3,0F
[681168]    $DSM0A,060852,+62.24512,+026.14124,122.0,0.0,88.6,0F
[681216]    $DSM0B,060852,+62.24601,+026.14212,128.0,0.0,0.0,0F
[681248]    $DSM0C,060852,+62.25268,+026.10193,122.0,0.0,90.0,0F
[681312]    $DSM0E,060852,+62.24282,+026.14602,124.0,0.0,188.4,0F
[681343]    $DSM0F,060852,+62.24446,+026.14261,134.0,7.0,116.7,0F
[681376]    $DSM10,060852,+62.24324,+026.14602,120.0,0.0,177.2,0F
[681408]    $DSM11,060852,+62.24493,+026.14682,118.0,0.0,341.7,0F
[681488]    $DSM13,060852,+62.24340,+026.14598,124.0,0.0,181.4,0F
[681551]    $DSM15,060852,+62.24550,+026.14212,132.0,0.0,175.8,0F
[681631]    $DSM17,060852,+62.23903,+026.15137,122.0,16.0,340.3,0F
[681663]    $DSM18,060852,+62.25016,+026.12500,126.0,0.0,126.6,0F
[681696]    $DSM19,060852,+62.24526,+026.14128,120.0,0.0,46.4,0F
[681791]    $DSM00,060852,+62.26802,+026.22917,7830.0,97.0,329.1,0F
[681871]    $DSM01,060853,+62.24312,+025.73912,172.0,0.0,0.0,0F
[682143]    $DSM09,060849,+62.26452,+026.23357,7634.0,98.0,333.3,0F
[682175]    $DSM0A,060853,+62.24512,+026.14124,122.0,0.0,88.6,0F
[682207]    $DSM0B,060853,+62.24601,+026.14212,128.0,0.0,0.0,0F
[682239]    $DSM0C,060853,+62.25268,+026.10193,122.0,0.0,90.0,0F
[682302]    $DSM0E,060853,+62.24282,+026.14602,124.0,0.0,188.4,0F
[682350]    $DSM0F,060853,+62.24444,+026.14274,134.0,7.0,105.5,0F
[682382]    $DSM10,060853,+62.24324,+026.14602,120.0,0.0,177.2,0F
[682415]    $DSM11,060853,+62.24493,+026.14682,118.0,0.0,341.7,0F
[682447]    $DSM12,060853,+62.24583,+026.14216,130.0,0.0,153.3,0F
[682494]    $DSM13,060853,+62.24340,+026.14598,124.0,0.0,181.4,0F
[682559]    $DSM15,060853,+62.24550,+026.14212,132.0,0.0,175.8,0F
[682622]    $DSM17,060853,+62.23906,+026.15107,120.0,15.0,296.7,0F
[682670]    $DSM18,060853,+62.25016,+026.12500,126.0,0.0,126.6,0F
[682702]    $DSM19,060853,+62.24526,+026.14128,120.0,0.0,46.4,0F
[682798]    $DSM00,060853,+62.26875,+026.22816,7828.0,97.0,327.7,0F
[682862]    $DSM01,060854,+62.24312,+025.73910,172.0,0.0,0.0,0F
[683134]    $DSM09,060850,+62.26610,+026.23162,7634.0,95.0,331.9,0F
[683181]    $DSM0A,060854,+62.24512,+026.14124,122.0,0.0,88.6,0F
[683213]    $DSM0B,060854,+62.24601,+026.14212,128.0,0.0,0.0,0F
[683245]    $DSM0C,060854,+62.25268,+026.10193,122.0,0.0,90.0,0F
[683309]    $DSM0E,060854,+62.24282,+026.14602,124.0,0.0,188.4,0F
[683342]    $DSM0F,060854,+62.24444,+026.14287,134.0,7.0,90.0,0F
[683421]    $DSM11,060854,+62.24493,+026.14682,118.0,0.0,341.7,0F
[683453]    $DSM12,060854,+62.24583,+026.14216,130.0,0.0,153.3,0F
[683485]    $DSM13,060854,+62.24340,+026.14598,124.0,0.0,181.4,0F
[683549]    $DSM15,060854,+62.24550,+026.14212,132.0,0.0,175.8,0F
[683661]    $DSM18,060854,+62.25016,+026.12500,126.0,0.0,126.6,0F
[683693]    $DSM19,060854,+62.24526,+026.14128,120.0,0.0,46.4,0F
[683804]    $DSM00,060854,+62.26948,+026.22716,7828.0,97.0,327.7,0F
[683869]    $DSM01,060855,+62.24312,+025.73910,172.0,0.0,0.0,0F
[684141]    $DSM09,060851,+62.26610,+026.23162,7634.0,95.0,331.9,0F
[684173]    $DSM0A,060855,+62.24512,+026.14124,122.0,0.0,88.6,0F
[684205]    $DSM0B,060855,+62.24601,+026.14212,128.0,0.0,0.0,0F
[684236]    $DSM0C,060855,+62.25268,+026.10193,122.0,0.0,90.0,0F
[684316]    $DSM0E,060855,+62.24282,+026.14602,124.0,0.0,188.4,0F
[684348]    $DSM0F,060855,+62.24447,+026.14300,134.0,7.0,80.2,0F
[684380]    $DSM10,060855,+62.24324,+026.14602,120.0,0.0,177.2,0F
[684412]    $DSM11,060855,+62.24493,+026.14682,118.0,0.0,341.7,0F
[684460]    $DSM12,060855,+62.24583,+026.14216,130.0,0.0,153.3,0F
[684556]    $DSM15,060855,+62.24550,+026.14212,132.0,0.0,175.8,0F
[684620]    $DSM17,060855,+62.23905,+026.15014,120.0,21.0,267.2,0F
[684668]    $DSM18,060855,+62.25016,+026.12500,126.0,0.0,126.6,0F
[684700]    $DSM19,060855,+62.24526,+026.14128,120.0,0.0,46.4,0F
[684795]    $DSM00,060855,+62.27020,+026.22615,7828.0,97.0,327.7,0F
[684860]    $DSM01,060856,+62.24312,+025.73910,172.0,0.0,0.0,0F
[685131]    $DSM09,060852,+62.26748,+026.22969,7634.0,97.0,329.1,0F
[685179]    $DSM0A,060856,+62.24512,+026.14124,122.0,0.0,88.6,0F
[685211]    $DSM0B,060856,+62.24601,+026.14212,128.0,0.0,0.0,0F
[685243]    $DSM0C,060856,+62.25268,+026.10193,122.0,0.0,90.0,0F
[685307]    $DSM0E,060856,+62.24282,+026.14602,124.0,0.0,188.4,0F
[685355]    $DSM0F,060856,+62.24448,+026.14313,134.0,6.0,75.9,0F
[685386]    $DSM10,060856,+62.24324,+026.14602,120.0,0.0,177.2,0F
[685419]    $DSM11,060856,+62.24493,+026.14682,118.0,0.0,341.7,0F
[685451]    $DSM12,060856,+62.24583,+026.14216,130.0,0.0,153.3,0F
[685483]    $DSM13,060856,+62.24340,+026.14598,124.0,0.0,181.4,0F
[685563]    $DSM15,060856,+62.24550,+026.14212,132.0,0.0,175.8,0F
[685626]    $DSM17,060856,+62.23904,+026.14956,120.0,26.0,265.8,0F
[685659]    $DSM18,060856,+62.25016,+026.12500,126.0,0.0,126.6,0F
[685691]    $DSM19,060856,+62.24526,+026.14128,120.0,0.0,46.4,0F
[685802]    $DSM00,060856,+62.27092,+026.22512,7826.0,97.0,326.2,0F
[685866]    $DSM01,060857,+62.24312,+025.73910,172.0,0.0,0.0,0F
[686138]    $DSM09,060853,+62.26748,+026.22969,7634.0,97.0,329.1,0F
[686170]    $DSM0A,060857,+62.24512,+026.14124,122.0,0.0,88.6,0F
[686202]    $DSM0B,060857,+62.24601,+026.14212,128.0,0.0,0.0,0F
[686234]    $DSM0C,060857,+62.25268,+026.10193,122.0,0.0,90.0,0F
[686314]    $DSM0E,060857,+62.24282,+026.14602,124.0,0.0,188.4,0F
[686345]    $DSM0F,060857,+62.24450,+026.14324,134.0,6.0,71.7,0F
[686378]    $DSM10,060857,+62.24324,+026.14602,120.0,0.0,177.2,0F
[686425]    $DSM11,060857,+62.24493,+026.14682,118.0,0.0,341.7,0F
[686457]    $DSM12,060857,+62.24583,+026.14216,130.0,0.0,153.3,0F
[686490]    $DSM13,060857,+62.24340,+026.14598,124.0,0.0,181.4,0F
[686554]    $DSM15,060857,+62.24550,+026.14212,132.0,0.0,175.8,0F
[686633]    $DSM17,060857,+62.23899,+026.14901,118.0,30.0,265.8,0F
[686665]    $DSM18,060857,+62.25016,+026.12500,126.0,0.0,126.6,0F
[686697]    $DSM19,060857,+62.24526,+026.14128,120.0,0.0,46.4,0F
[686793]    $DSM00,060857,+62.27164,+026.22407,7826.0,97.0,326.2,0F
[686857]    $DSM01,060858,+62.24312,+025.73910,172.0,0.0,0.0,0F
[687129]    $DSM09,060854,+62.26909,+026.22748,7634.0,97.0,326.2,0F
[687177]    $DSM0A,060858,+62.24512,+026.14124,122.0,0.0,88.6,0F
[687209]    $DSM0B,060858,+62.24601,+026.14212,128.0,0.0,0.0,0F
[687241]    $DSM0C,060858,+62.25268,+026.10193,122.0,0.0,90.0,0F
[687320]    $DSM0E,060858,+62.24282,+026.14602,124.0,0.0,188.4,0F
[687353]    $DSM0F,060858,+62.24451,+026.14334,134.0,5.0,68.9,0F
[687384]    $DSM10,060858,+62.24324,+026.14602,120.0,0.0,177.2,0F
[687417]    $DSM11,060858,+62.24493,+026.14682,118.0,0.0,341.7,0F
[687449]    $DSM12,060858,+62.24583,+026.14216,130.0,0.0,153.3,0F
[687481]    $DSM13,060858,+62.24340,+026.14598,124.0,0.0,181.4,0F
[687560]    $DSM15,060858,+62.24550,+026.14212,132.0,0.0,175.8,0F
[687624]    $DSM17,060858,+62.23888,+026.14847,118.0,30.0,254.5,0F
[687656]    $DSM18,060858,+62.25016,+026.12500,126.0,0.0,126.6,0F
[687704]    $DSM19,060858,+62.24526,+026.14128,120.0,0.0,46.4,0F
[687800]    $DSM00,060858,+62.27236,+026.22304,7826.0,97.0,326.2,0F
[687864]    $DSM01,060859,+62.24312,+025.73912,172.0,0.0,0.0,0F
[688136]    $DSM09,060855,+62.26909,+026.22748,7634.0,97.0,326.2,0F
[688168]    $DSM0A,060859,+62.24512,+026.14124,122.0,0.0,88.6,0F
[688200]    $DSM0B,060859,+62.24601,+026.14212,128.0,0.0,0.0,0F
[688248]    $DSM0C,060859,+62.25268,+026.10193,122.0,0.0,90.0,0F
[688312]    $DSM0E,060859,+62.24282,+026.14602,124.0,0.0,188.4,0F
[688343]    $DSM0F,060859,+62.24453,+026.14349,134.0,7.0,75.9,0F
[688391]    $DSM10,060859,+62.24324,+026.14602,120.0,0.0,177.2,0F
[688423]    $DSM11,060859,+62.24493,+026.14682,118.0,0.0,341.7,0F
[688455]    $DSM12,060859,+62.24583,+026.14216,130.0,0.0,153.3,0F
[688487]    $DSM13,060859,+62.24340,+026.14598,124.0,0.0,181.4,0F
[688551]    $DSM15,060859,+62.24550,+026.14212,132.0,0.0,175.8,0F
[688631]    $DSM17,060859,+62.23874,+026.14800,118.0,32.0,240.5,0F
[688663]    $DSM18,060859,+62.25016,+026.12500,126.0,0.0,126.6,0F
[688695]    $DSM19,060859,+62.24526,+026.14128,120.0,0.0,46.4,0F
[688791]    $DSM00,060859,+62.27308,+026.22198,7826.0,97.0,326.2,0F
[688870]    $DSM01,060900,+62.24312,+025.73912,172.0,0.0,0.0,0F
[689142]    $DSM09,060857,+62.27098,+026.22475,7634.0,95.0,324.8,0F
[689175]    $DSM0A,060900,+62.24512,+026.14124,122.0,0.0,88.6,0F
[689207]    $DSM0B,060900,+62.24601,+026.14212,128.0,0.0,0.0,0F
[689238]    $DSM0C,060900,+62.25268,+026.10193,122.0,0.0,90.0,0F
[689318]    $DSM0E,060900,+62.24282,+026.14602,124.0,0.0,188.4,0F
[689350]    $DSM0F,060900,+62.24456,+026.14371,134.0,9.0,78.7,0F
[689382]    $DSM10,060900,+62.24324,+026.14602,120.0,0.0,177.2,0F
[689414]    $DSM11,060900,+62.24493,+026.14682,118.0,0.0,341.7,0F
[689446]    $DSM12,060900,+62.24583,+026.14216,130.0,0.0,153.3,0F
[689493]    $DSM13,060900,+62.24340,+026.14598,124.0,0.0,181.4,0F
[689558]    $DSM15,060900,+62.24550,+026.14212,132.0,0.0,175.8,0F
[689622]    $DSM17,060900,+62.23861,+026.14768,118.0,26.0,232.0,0F
[689669]    $DSM18,060900,+62.25016,+026.12500,126.0,0.0,126.6,0F
[689702]    $DSM19,060900,+62.24526,+026.14128,120.0,0.0,46.4,0F
[689798]    $DSM00,060900,+62.27380,+026.22093,7826.0,97.0,326.2,0F
[689862]    $DSM01,060901,+62.24312,+025.73912,172.0,0.0,0.0,0F
[690133]    $DSM09,060858,+62.27098,+026.22475,7634.0,95.0,324.8,0F
[690165]    $DSM0A,060901,+62.24512,+026.14124,122.0,0.0,88.6,0F
[690213]    $DSM0B,060901,+62.24601,+026.14212,128.0,0.0,0.0,0F
[690245]    $DSM0C,060901,+62.25268,+026.10193,122.0,0.0,90.0,0F
[690309]    $DSM0E,060901,+62.24282,+026.14602,126.0,0.0,188.4,0F
[690341]    $DSM0F,060901,+62.24459,+026.14392,134.0,12.0,74.5,0F
[690421]    $DSM11,060901,+62.24493,+026.14682,118.0,0.0,341.7,0F
[690453]    $DSM12,060901,+62.24583,+026.14216,130.0,0.0,153.3,0F
[690485]    $DSM13,060901,+62.24340,+026.14598,124.0,0.0,181.4,0F
[690564]    $DSM15,060901,+62.24550,+026.14212,132.0,0.0,175.8,0F
[690628]    $DSM17,060901,+62.23853,+026.14746,118.0,17.0,232.0,0F
[690661]    $DSM18,060901,+62.25016,+026.12500,126.0,0.0,126.6,0F
[690693]    $DSM19,060901,+62.24526,+026.14128,120.0,0.0,46.4,0F
[690804]    $DSM00,060901,+62.27452,+026.21988,7826.0,97.0,326.2,0F
[690868]    $DSM01,060902,+62.24312,+025.73912,172.0,0.0,0.0,0F
[691140]    $DSM09,060859,+62.27287,+026.22207,7626.0,96.0,324.8,0F
[691172]    $DSM0A,060902,+62.24512,+026.14124,122.0,0.0,88.6,0F
[691204]    $DSM0B,060902,+62.24601,+026.14212,128.0,0.0,0.0,0F
[691236]    $DSM0C,060902,+62.25268,+026.10193,122.0,0.0,90.0,0F
[691316]    $DSM0E,060902,+62.24277,+026.14600,126.0,3.0,188.4,0F
[691380]    $DSM10,060902,+62.24324,+026.14602,120.0,0.0,177.2,0F
[691411]    $DSM11,060902,+62.24493,+026.14682,118.0,0.0,341.7,0F
[691444]    $DSM12,060902,+62.24583,+026.14216,130.0,0.0,153.3,0F
[691491]    $DSM13,060902,+62.24340,+026.14598,124.0,0.0,181.4,0F
[691556]    $DSM15,060902,+62.24550,+026.14212,132.0,0.0,175.8,0F
[691620]    $DSM17,060902,+62.23852,+026.14729,120.0,12.0,243.3,0F
[691667]    $DSM18,060902,+62.25016,+026.12500,126.0,0.0,126.6,0F
[691699]    $DSM19,060902,+62.24526,+026.14128,120.0,0.0,46.4,0F
[691795]    $DSM00,060902,+62.27523,+026.21881,7826.0,97.0,324.8,0F
[691859]    $DSM01,060903,+62.24312,+025.73912,172.0,0.0,0.0,0F
[692131]    $DSM09,060900,+62.27287,+026.22207,7626.0,96.0,324.8,0F
[692178]    $DSM0A,060903,+62.24512,+026.14124,122.0,0.0,88.6,0F
[692210]    $DSM0B,060903,+62.24601,+026.14212,128.0,0.0,0.0,0F
[692243]    $DSM0C,060903,+62.25268,+026.10193,122.0,0.0,90.0,0F
[692386]    $DSM10,060903,+62.24324,+026.14602,120.0,0.0,177.2,0F
[692419]    $DSM11,060903,+62.24493,+026.14682,118.0,0.0,341.7,0F
[692451]    $DSM12,060903,+62.24583,+026.14216,130.0,0.0,153.3,0F
[692483]    $DSM13,060903,+62.24340,+026.14598,124.0,0.0,181.4,0F
[692562]    $DSM15,060903,+62.24550,+026.14212,132.0,0.0,175.8,0F
[692626]    $DSM17,060903,+62.23858,+026.14718,120.0,9.0,253.1,0F
[692658]    $DSM18,060903,+62.25016,+026.12500,126.0,0.0,126.6,0F
[692690]    $DSM19,060903,+62.24526,+026.14128,120.0,0.0,46.4,0F
[692802]    $DSM00,060903,+62.27594,+026.21774,7826.0,97.0,324.8,0F
[692866]    $DSM01,060904,+62.24312,+025.73912,172.0,0.0,0.0,0F
[693138]    $DSM09,060900,+62.27287,+026.22207,7626.0,96.0,324.8,0F
[693170]    $DSM0A,060904,+62.24512,+026.14124,122.0,0.0,88.6,0F
[693202]    $DSM0B,060904,+62.24601,+026.14212,128.0,0.0,0.0,0F
[693249]    $DSM0C,060904,+62.25268,+026.10193,122.0,0.0,90.0,0F
[693314]    $DSM0E,060904,+62.24243,+026.14577,126.0,17.0,195.5,0F
[693345]    $DSM0F,060904,+62.24471,+026.14459,132.0,10.0,70.3,0F
[693377]    $DSM10,060904,+62.24324,+026.14602,120.0,0.0,177.2,0F
[693425]    $DSM11,060904,+62.24493,+026.14682,118.0,0.0,341.7,0F
[693457]    $DSM12,060904,+62.24583,+026.14216,130.0,0.0,153.3,0F
[693489]    $DSM13,060904,+62.24340,+026.14598,124.0,0.0,181.4,0F
[693617]    $DSM17,060904,+62.23872,+026.14714,122.0,7.0,302.3,0F
[693665]    $DSM18,060904,+62.25016,+026.12500,126.0,0.0,126.6,0F
[693697]    $DSM19,060904,+62.24526,+026.14128,120.0,0.0,46.4,0F
[693793]    $DSM00,060904,+62.27664,+026.21668,7826.0,97.0,324.8,0F
[693857]    $DSM01,060905,+62.24312,+025.73912,172.0,0.0,0.0,0F
[694129]    $DSM09,060901,+62.27447,+026.21995,7626.0,97.0,324.8,0F
[694176]    $DSM0A,060905,+62.24512,+026.14124,122.0,0.0,88.6,0F
[694209]    $DSM0B,060905,+62.24601,+026.14212,128.0,0.0,0.0,0F
[694240]    $DSM0C,060905,+62.25268,+026.10193,122.0,0.0,90.0,0F
[694320]    $DSM0E,060905,+62.24230,+026.14542,128.0,20.0,206.7,0F
[694352]    $DSM0F,060905,+62.24475,+026.14484,132.0,13.0,70.3,0F
[694384]    $DSM10,060905,+62.24324,+026.14602,120.0,0.0,177.2,0F
[694416]    $DSM11,060905,+62.24493,+026.14682,118.0,0.0,341.7,0F
